<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20160208,180000,3.7550000,3.7550000,3.7550000,3.7550000,75000
20160208,190000,3.7550000,3.7550000,3.7550000,3.7550000,175000
20160209,120000,3.7650000,3.7650000,3.7600000,3.7600000,1700
20160209,130000,3.7600000,3.7600000,3.7500000,3.7500000,19000
20160209,140000,3.7450000,3.7500000,3.7450000,3.7500000,3100
20160209,150000,3.7500000,3.7500000,3.7500000,3.7500000,62500
20160209,160000,3.7500000,3.7500000,3.7500000,3.7500000,90700
20160209,170000,3.7500000,3.7500000,3.7450000,3.7450000,82100
20160209,180000,3.7500000,3.7500000,3.7450000,3.7450000,77700
20160209,190000,3.7500000,3.7500000,3.7400000,3.7400000,157100
20160210,110000,3.7550000,3.7550000,3.7550000,3.7550000,1500
20160210,120000,3.7500000,3.7500000,3.7350000,3.7350000,28000
20160210,130000,3.7450000,3.7500000,3.7450000,3.7500000,800
20160210,140000,3.7450000,3.7550000,3.7400000,3.7550000,20500
20160210,180000,3.7450000,3.7450000,3.7400000,3.7400000,146200
20160210,190000,3.7400000,3.7450000,3.7400000,3.7400000,157700
20160211,110000,3.7600000,3.7600000,3.7600000,3.7600000,1100
20160211,120000,3.7600000,3.7600000,3.7600000,3.7600000,100
20160211,160000,3.7400000,3.7400000,3.7350000,3.7400000,286200
20160211,170000,3.7400000,3.7400000,3.7400000,3.7400000,266900
20160211,180000,3.7400000,3.7600000,3.7400000,3.7550000,1107100
20160211,190000,3.7600000,3.7650000,3.7600000,3.7650000,1010900
20160212,110000,3.7350000,3.7400000,3.7300000,3.7400000,86600
20160212,120000,3.7550000,3.7600000,3.7550000,3.7600000,4000
20160212,130000,3.7550000,3.7550000,3.7550000,3.7550000,500
20160212,140000,3.7600000,3.7600000,3.7600000,3.7600000,700
20160212,150000,3.7550000,3.7550000,3.7400000,3.7450000,467600
20160212,160000,3.7450000,3.7500000,3.7450000,3.7500000,847400
20160212,170000,3.7500000,3.7600000,3.7500000,3.7600000,519800
20160212,180000,3.7600000,3.7650000,3.7600000,3.7650000,374800
20160212,190000,3.7700000,3.7750000,3.7650000,3.7750000,1250900
20160215,130000,3.7550000,3.7550000,3.7550000,3.7550000,100
20160215,150000,3.7450000,3.7500000,3.7450000,3.7500000,512400
20160215,160000,3.7500000,3.7500000,3.7500000,3.7500000,117000
20160215,170000,3.7500000,3.7550000,3.7500000,3.7550000,581800
20160215,180000,3.7550000,3.7600000,3.7550000,3.7600000,1427700
20160215,190000,3.7650000,3.7800000,3.7650000,3.7800000,1384200
20160216,110000,3.7550000,3.7550000,3.7350000,3.7350000,300
20160216,120000,3.7500000,3.7500000,3.7300000,3.7500000,113300
20160216,130000,3.7500000,3.7500000,3.7500000,3.7500000,400
20160216,140000,3.7450000,3.7450000,3.7450000,3.7450000,112600
20160216,150000,3.7450000,3.7550000,3.7450000,3.7550000,917900
20160216,160000,3.7600000,3.7600000,3.7600000,3.7600000,245600
20160216,170000,3.7600000,3.7700000,3.7550000,3.7700000,706400
20160216,180000,3.7700000,3.7750000,3.7550000,3.7750000,610600
